"tau,4,-50","tau,4,0","tau,4,200","tau,4,400","tau,4,600","tau*p(tau),4,-50","tau*p(tau),4,0","tau*p(tau),4,200","tau*p(tau),4,400","tau*p(tau),4,600","tau,8,-50","tau,8,0","tau,8,200","tau,8,400","tau,8,600","tau*p(tau),8,-50","tau*p(tau),8,0","tau*p(tau),8,200","tau*p(tau),8,400","tau*p(tau),8,600","tau,12,-50","tau,12,0","tau,12,200","tau,12,1200","tau,12,600","tau*p(tau),12,-50","tau*p(tau),12,0","tau*p(tau),12,200","tau*p(tau),12,1200","tau*p(tau),12,600","tau,16,-50","tau,16,0","tau,16,200","tau,16,1600","tau,16,600","tau*p(tau),16,-50","tau*p(tau),16,0","tau*p(tau),16,200","tau*p(tau),16,1600","tau*p(tau),16,600"
0.036167744696525686,0.01884501420854311,0.03514357558683072,0.042120985573483205,0.042903657817817194,11.390759175017685,87.44656648811471,20.953604002394933,15.966104257729626,16.754583897660126,0.03784357727316848,0.03245558445323792,0.06448005066036269,0.061794982584546146,0.09669912071154824,32.98133833223778,4.665498356186694,19.295953785070978,14.620202185928616,12.425704900593658,0.04147113482451009,0.08780592115250178,0.10685546794588746,0.1323785209104073,0.1337507379833894,38.48493204109826,5.988170712625035,5.280925274053401,9.254387486630844,8.532988890889943,0.08199864731092851,0.13387467861606817,0.19358938348553856,0.18124647272939526,0.18104744534668382,20.803438148395184,1.5395903950498,2.9418303337364256,1.4310690014917014,1.7595951944925374
0.036430779435451914,0.018982037093878155,0.03539915083839793,0.04242730730701118,0.043215665776516046,11.104877130304438,86.7400070188089,20.538525928988946,15.911659713347944,16.75687909105453,0.03810043179933577,0.03267698969018888,0.06493997231800439,0.06224378828659574,0.09740196314159691,31.911005935710186,4.850910177211197,19.3968564189442,14.587592695205538,12.330998650817746,0.041698407255754036,0.08807824318351092,0.10735009156833969,0.13324374844677137,0.13464504566573526,38.749139453316914,6.0512435651549605,5.368918806349416,9.362705273850747,8.645127291574097,0.0822688017245569,0.13422907200591777,0.19435442080601004,0.1821003948745624,0.18197237805138874,21.074955337220178,1.5432573337247075,3.025070279021668,1.4770506062683926,1.8353317187409761
0.03669381417437815,0.019119059979213197,0.035654726089965144,0.04273362904053915,0.043527673735214906,10.891637244493568,86.78069182510289,20.523221791390007,15.821455734490284,16.484734731379046,0.038357286325503066,0.03289839492713984,0.06539989397564605,0.06269259398864534,0.09810480557164558,31.355895655522648,5.09421075683611,19.317068219523588,14.715295668553336,12.223501614433557,0.04192567968699797,0.08835056521452003,0.10784471519079192,0.13410897598313543,0.13553935334808112,38.80246131287407,6.213187375704773,5.511697224424336,9.489219587949538,8.67685272145933,0.08253895613818528,0.13458346539576738,0.19511945812648152,0.18295431701972953,0.18289731075609364,21.175904035628204,1.5987852622293262,3.0512037502158713,1.5345276122391889,1.8688363533090948
0.03695684891330438,0.019256082864548243,0.03591030134153235,0.043039950774067116,0.04383968169391376,10.458713410388333,86.57387739311093,20.315309483038103,15.681961724329355,16.453913562933867,0.03861414085167036,0.0331198001640908,0.06585981563328774,0.06314139969069493,0.09880764800169423,30.560031814981397,5.213763627858695,19.356454760713408,14.596008047650201,12.088381921864926,0.04215295211824191,0.08862288724552915,0.10833933881324415,0.13497420351949949,0.136433661030427,39.187243380490706,6.239780254068741,5.658603270879689,9.657833558909962,8.718943885861727,0.08280911055181366,0.13493785878561695,0.195884495446953,0.1838082391648967,0.1838222434607986,21.360396484445182,1.6420027537542756,3.180661223261367,1.5492764288655991,1.9642342798790478
0.037219883652230605,0.019393105749883285,0.03616587659309956,0.04334627250759508,0.04415168965261262,10.258361649544259,85.8110372750959,20.132779646801296,15.539246143494523,16.248329811709574,0.03887099537783765,0.03334120540104176,0.06631973729092942,0.06359020539274451,0.0995104904317429,29.617911373671234,5.462098012579297,19.467102518179306,14.704986861808623,12.088654066261117,0.042380224549485854,0.08889520927653827,0.10883396243569637,0.13583943105586357,0.13732796871277286,39.034963835627785,6.368994368170592,5.780555927580056,9.759368025459215,8.780195953462387,0.08307926496544206,0.13529225217546656,0.19664953276742447,0.18466216131006383,0.18474717616550348,21.56124958438495,1.7179607691616359,3.238977580277929,1.5890765443208474,2.0208109681917885
0.03748291839115684,0.01953012863521833,0.036421451844666775,0.04365259424112305,0.04446369761131147,9.803762332540678,85.11939556809789,19.72292737647712,15.311158939812257,16.153243228208062,0.03912784990400495,0.033562610637992714,0.0667796589485711,0.06403901109479411,0.10021333286179157,28.628305023021916,5.658835895069097,19.33452823262835,14.762421642243465,12.022931194648905,0.0426074969807298,0.0891675313075474,0.10932858605814862,0.13670465859222763,0.13822227639511872,39.31886670948614,6.556849188407987,5.842657972760754,9.899771996169706,8.870241728054422,0.08334941937907045,0.13564664556531617,0.19741457008789595,0.18551608345523096,0.18567210887020844,21.74191294464028,1.7622259574507526,3.3143532865463965,1.6495900713617968,2.1062778803237285
0.03774595313008307,0.019667151520553372,0.03667702709623399,0.04395891597465102,0.04477570557001033,9.592279918316356,84.44606202393466,19.664323727624204,15.279265390145294,15.981431608364746,0.03938470443017224,0.033784015874943674,0.06723958060621278,0.0644878167968437,0.10091617529184022,27.92883757844022,5.854734810042949,19.220632100630993,14.74201441256515,11.862910289854637,0.04283476941197373,0.08943985333855652,0.10982320968060084,0.1375698861285917,0.13911658407746458,39.57490771078461,6.601852521024321,5.988625921857249,9.984401996920047,8.887099134693193,0.08361957379269883,0.13600103895516577,0.19817960740836743,0.18637000560039815,0.18659704157491333,21.745045835280568,1.7740125460483662,3.3877931801339543,1.6937280740601874,2.1888357074184577
0.038008987869009296,0.019804174405888417,0.0369326023478012,0.044265237708178994,0.04508771352870918,9.378454208643188,83.51777036032408,19.3701856684112,15.184229055277857,15.895853683214208,0.03964155895633953,0.03400542111189463,0.06769950226385446,0.0649366224988933,0.10161901772188889,27.283504070507355,6.066154624061839,19.413504338415844,14.857725508679033,11.899513711104348,0.04306204184321767,0.08971217536956563,0.11031783330305307,0.13843511366495576,0.14001089175981046,39.2746720150769,6.607989339108314,6.1300910036292455,10.048359020387863,8.934006700992544,0.0838897282063272,0.13635543234501538,0.1989446447288389,0.18722392774556532,0.18752197427961828,22.14849252995901,1.8177538859553608,3.4712751020041863,1.7380829711206045,2.2396945389336347
0.03827202260793553,0.01994119729122346,0.037188177599368405,0.04457155944170696,0.04539972148740804,9.046292078822594,82.18669911440536,19.08911211690556,15.09950174656553,15.853884432565032,0.03989841348250683,0.03422682634884559,0.06815942392149614,0.0653854282009429,0.10232186015193753,26.63389683073289,6.323717651457868,19.15464949296764,14.77273044898818,11.790928097136806,0.04328931427446162,0.08998449740057475,0.1108124569255053,0.13930034120131982,0.14090519944215635,39.3774727172892,6.799253502725691,6.262362731280578,10.156892151120937,8.917568111909853,0.0841598826199556,0.13670982573486498,0.19970968204931042,0.18807784989073245,0.18844690698432315,22.201055472922523,1.8413270631508307,3.5399964521815366,1.7830885512676142,2.303694409755414
0.03853505734686176,0.020078220176558505,0.03744375285093562,0.044877881175234925,0.045711729446106894,8.876403158808268,80.86376482974543,18.814757455076748,14.776378208015842,15.730927643555022,0.04015526800867412,0.03444823158579655,0.06861934557913783,0.06583423390299249,0.1030247025819862,25.9643455090365,6.5934457078351425,19.093945493917353,14.891386918457961,11.696085775162924,0.04351658670570555,0.09025681943158387,0.11130708054795754,0.1401655687376839,0.1417995071245022,39.87514340648779,7.007564383243848,6.476436548657238,10.317430740330742,8.925316236700345,0.084430037033584,0.1370642191247146,0.2004747193697819,0.1889317720358996,0.18937183968902807,22.51538883383144,1.876686828943912,3.5928683360327733,1.803801962853249,2.3704027390604105
0.038798092085787994,0.020215243061893547,0.03769932810250283,0.0451842029087629,0.04602373740480576,8.582905403887441,79.73476145508927,18.7583934361154,14.716456993489652,15.533541011597626,0.040412122534841416,0.034669636822747506,0.0690792672367795,0.06628303960504209,0.10372754501203488,25.27390038722948,6.753688503381082,19.259612595004423,15.018879507994647,11.545317779829277,0.04374385913694949,0.090529141462593,0.11180170417040977,0.14103079627404796,0.14269381480684806,40.004364849919085,7.033816327269818,6.490320389573853,10.346394442877616,9.020387821967615,0.08470019144721237,0.1374186125145642,0.2012397566902534,0.18978569418106678,0.190296772393733,22.662634693926343,1.9230474107615076,3.6785280471693307,1.8631225709023516,2.445637696923098
0.03906112682471422,0.020352265947228585,0.03795490335407004,0.045490524642290864,0.04633574536350461,8.301709950070748,78.0171845493752,18.554587115900304,14.618843402083435,15.436487119472808,0.04066897706100871,0.034891042059698466,0.06953918889442119,0.06673184530709168,0.10443038744208352,24.60292448825286,6.975595411349445,19.27423028039412,15.015092599394546,11.490888900647555,0.04397113156819344,0.09080146349360212,0.112296327792862,0.14189602381041203,0.14358812248919392,39.92990639738585,7.0965482454617455,6.543416700106313,10.372666351507492,9.078289349118013,0.08497034586084075,0.1377730059044138,0.20200479401072488,0.1906396163262339,0.19122170509843792,22.716938131689982,2.003196213225735,3.7697532197639125,1.9400116222859236,2.5027159516215036
0.03932416156364045,0.02048928883256363,0.03821047860563725,0.04579684637581883,0.04664775332220347,8.052734808670857,76.8210512443316,18.26007578503917,14.54990178967073,15.390911136346016,0.040925831587176,0.035112447296649425,0.06999911055206287,0.06718065100914128,0.1051332298721322,23.914853661912886,7.239450695115083,19.279508889007527,15.032764839528344,11.353047764120102,0.04419840399943738,0.09107378552461123,0.11279095141531423,0.14276125134677609,0.1444824301715398,40.0500006756662,7.295994833191513,6.765933393715847,10.454604558340838,9.097345547927057,0.08524050027446914,0.13812739929426338,0.20276983133119636,0.19149353847140105,0.19214663780314284,23.055290320841113,1.9974338810224181,3.852146247001195,1.9532421783773872,2.5449478413018456
0.039587196302566685,0.020626311717898672,0.03846605385720447,0.0461031681093468,0.04695976128090233,7.803759667270807,75.06482377264278,18.185421455289255,14.287343779783116,15.164342759796908,0.041182686113343296,0.035333852533600385,0.07045903220970455,0.06762945671119087,0.10583607230218084,23.39108408189087,7.4311547725091955,19.179215325359227,14.918105662469777,11.297394235156528,0.044425676430681314,0.09134610755562035,0.11328557503776646,0.14362647888314015,0.14537673785388566,40.03462860804612,7.33247480735747,6.890887961965383,10.513070322217787,9.107187760498762,0.08551065468809754,0.13848179268411298,0.20353486865166784,0.1923474606165682,0.19307157050784776,22.959563106833677,2.1084897380318903,3.96151966348064,2.024925765069267,2.6499758424781574
0.03985023104149292,0.020763334603233718,0.03872162910877167,0.046409489842874775,0.047271769239601184,7.7639236446466455,74.01583385036025,17.837159007009177,14.252228659442267,15.100405229511704,0.04143954063951059,0.035555257770551345,0.07091895386734623,0.06807826241324047,0.10653891473222951,22.864940206401002,7.657256518057175,19.14591948641526,14.93788174071474,11.196700808670338,0.04465294886192526,0.09161842958662948,0.11378019866021868,0.14449170641950423,0.14627104553623152,40.16673231415772,7.494759552245282,6.907586094959465,10.568628948664575,9.112422979952125,0.08578080910172592,0.1388361860739626,0.20429990597213932,0.19320138276173535,0.19399650321255268,23.159371909892073,2.1173951605279258,4.039678100478121,2.0492179336304326,2.73323586251277
0.04011326578041915,0.02090035748856876,0.038977204360338885,0.04671581157640274,0.047583777198300044,7.379623191097541,72.47320161171275,17.650149910987082,14.067632659851913,14.938102268018898,0.04169639516567788,0.0357766630075023,0.07137887552498791,0.06852706811529007,0.10724175716227818,22.240975357671537,7.865320462012273,19.078921761710596,15.025401406139263,11.097095959767785,0.0448802212931692,0.09189075161763861,0.11427482228267091,0.14535693395586827,0.1471653532185774,40.43382198905353,7.452483694333331,7.158245709346145,10.611159292553499,9.162052860366233,0.0860509635153543,0.1391905794638122,0.2050649432926108,0.19405530490690248,0.19492143591725755,23.363009801508024,2.220593291805511,4.090493183355911,2.1090807775849205,2.7890100446084043
0.040376300519345376,0.021037380373903805,0.03923277961190609,0.04702213330993071,0.047895785156998896,7.233167225567957,70.95294601652901,17.62812688371047,13.874016262376598,14.789242582123713,0.041953249691845176,0.03599806824445326,0.07183879718262959,0.06897587381733966,0.10794459959232683,21.680641627456346,8.093100142592148,19.151198095028327,15.134380220297682,10.917344586270142,0.04510749372441314,0.09216307364864773,0.11476944590512314,0.14622216149223236,0.14805966090092326,40.30892393964346,7.711593791213029,7.234606834387529,10.687498568039494,9.11776290379422,0.08632111792898269,0.1395449728536618,0.20582998061308228,0.19490922705206967,0.1958463686219625,23.441680166478065,2.211164020927256,4.206037002756039,2.1543032520940173,2.890627394361607
0.040639335258271604,0.021174403259238847,0.03948835486347331,0.04732845504345867,0.048207793115697756,7.05156182831159,69.86191512774282,17.330629379659918,13.974851424456284,14.671204064674106,0.04221010421801247,0.03621947348140422,0.07229871884027128,0.06942467951938926,0.1086474420223755,20.99304566021021,8.310392729222674,19.069785708342156,15.021614497539161,10.859241757743902,0.04533476615565708,0.09243539567965685,0.11526406952757537,0.14708738902859642,0.14895396858326912,40.58321927123772,7.728981442450554,7.342488030699064,10.713124446128894,9.172523299272633,0.08659127234261109,0.1398993662435114,0.20659501793355375,0.19576314919723684,0.1967713013266674,23.50120508864354,2.2913128233915705,4.311659782165947,2.2280473352264405,2.9594423024865764
0.04090236999719784,0.021311426144573892,0.039743930115040516,0.04763477677698664,0.04851980107439661,6.8851878514700084,68.19858463042311,16.933468345393447,13.764160702410814,14.60825018870098,0.04246695874417975,0.036440878718355184,0.07275864049791295,0.06987348522143885,0.10935028445242416,20.420365593567368,8.52894376712712,19.168658108133428,15.012778377472264,10.755146526308605,0.04556203858690103,0.09270771771066598,0.1157586931500276,0.14795261656496045,0.149848276265615,40.89690552610998,7.843194445680877,7.496335997612664,10.711617041535376,9.151058899515192,0.08686142675623947,0.140253759633361,0.20736005525402526,0.19661707134240397,0.19769623403137235,23.620603031933122,2.3400307229288084,4.411959076703146,2.2846567637486217,3.023040920199938
0.041165404736124074,0.021448449029908934,0.03999950536660773,0.04794109851051462,0.04883180903309547,6.519047937646538,67.23977936209451,16.86366654707728,13.624022378115132,14.332171211777565,0.04272381327034705,0.03666228395530614,0.07321856215555464,0.07032229092348845,0.11005312688247282,20.05662352802141,8.839361748027873,18.98431285349176,15.00373187359425,10.62900759880496,0.045789311018144964,0.0929800397416751,0.11625331677247983,0.14881784410132454,0.15074258394796086,40.65383470686903,8.015025352032676,7.560689476456136,10.817566050108322,9.145928384451548,0.08713158116986784,0.1406081530232106,0.20812509257449674,0.1974709934875711,0.19862116673607724,23.816582746431152,2.372771246811291,4.4752359537148525,2.351894016016257,3.058451507033976
0.0414284394750503,0.02158547191524398,0.04025508061817495,0.048247420244042584,0.04914381699179432,6.5049881649555825,65.8402220255828,16.80655598481957,13.4697091428558,14.416109713074675,0.04298066779651435,0.036883689192257096,0.07367848381319632,0.07077109662553804,0.11075596931252149,19.433133538384553,9.152296631476469,18.939241656872483,14.994895753527349,10.517564468680625,0.046016583449388894,0.09325236177268423,0.11674794039493205,0.14968307163768862,0.15163689163030672,40.76143918020803,8.127533683572066,7.619977229559519,10.783864790267938,9.156503527746018,0.08740173558349623,0.14096254641306022,0.20889012989496825,0.1983249156327383,0.19954609944078217,23.850348345555688,2.3832482144536855,4.601547731153505,2.3971164905253537,3.1427146598401863
0.04169147421397653,0.02172249480057902,0.04051065586974215,0.04855374197757055,0.04945582495049319,6.200359756654472,64.53423974354347,16.578860279084093,13.35502122688018,14.282988496173173,0.04323752232268164,0.037105094429208056,0.074138405470838,0.07121990232758764,0.11145881174257015,19.093134427509383,9.39014392224772,18.83265436757014,15.191183849299176,10.352372820363849,0.04624385588063284,0.09352468380369335,0.11724256401738428,0.15054829917405266,0.1525311993126526,40.944943237422734,8.20253923793246,7.689959292558133,10.797431431609596,9.142473139612546,0.08767188999712462,0.1413169398029098,0.20965516721543973,0.19917883777790543,0.20047103214548706,24.060600117413603,2.511852992263964,4.620179928208631,2.439953127050757,3.2198555699686167
0.041954508952902765,0.021859517685914067,0.040766231121309365,0.048860063711098516,0.04976783290919204,6.043944785469027,63.19910001699536,16.171247638652197,13.217138002055199,14.119373995597192,0.04349437684884893,0.037326499666159016,0.07459832712847968,0.07166870802963723,0.11216165417261881,18.452549510509368,9.617923602827595,18.761799198110765,15.06874047122929,10.229227481215199,0.04647112831187679,0.09379700583470248,0.11773718763983651,0.15141352671041677,0.15342550699499843,41.174563497499264,8.254361257308398,7.7788909222132085,10.864295592507364,9.163937539369657,0.08794204441075301,0.1416713331927594,0.2104202045359112,0.20003275992307257,0.20139596485019198,23.99306891916739,2.502161797194863,4.772383200256357,2.4836573410248692,3.2866642125507948
0.04221754369182899,0.02199654057124911,0.04102180637287658,0.04916638544462649,0.0500798408678909,5.9045187062848825,61.87006301139316,16.195510295821244,13.085375761510534,14.092487444400717,0.04375123137501623,0.03754790490310997,0.07505824878612137,0.07211751373168683,0.11286449660266748,18.056042167519323,9.972806862073227,18.648309112929145,14.977854664826902,10.209769156907733,0.04669840074312072,0.0940693278657116,0.11823181126228874,0.1522787542467808,0.15431981467734432,41.458946748467575,8.38937125515624,7.967636110890177,10.897673837078111,9.134515606043601,0.08821219882438139,0.142025726582609,0.21118524185638268,0.20088668206823973,0.2023208975548969,24.300440300877124,2.5566420289351983,4.899178930865271,2.5492678855763433,3.4014226016106814
0.04248057843075522,0.022133563456584154,0.04127738162444379,0.049472707178154454,0.05039184882658975,5.614535894536702,60.315225330855625,15.926381437074884,12.93943861000223,13.8475575206924,0.044008085901183526,0.037769310140060935,0.07551817044376305,0.07256631943373643,0.11356733903271612,17.716992774829627,10.364604692021668,18.546594385423482,15.039076353861844,10.01518591383307,0.04692567317436466,0.09434164989672071,0.11872643488474097,0.15314398178314484,0.1552141223596902,41.47431881609083,8.521994712638087,8.057130598961049,10.887552691950207,9.087503335355352,0.08848235323800978,0.1423801199724586,0.21195027917685416,0.20174060421340687,0.20324583025960183,23.92971490844156,2.604050307517149,4.924465484011515,2.646761901364639,3.5008330592664576
0.042743613169681456,0.022270586341919196,0.041532956876010996,0.04977902891168243,0.05070385678528861,5.608091832053296,58.3982928743033,15.717722585424985,12.849234631144654,13.796079611693544,0.04426494042735082,0.03799071537701188,0.07597809210140472,0.07301512513578602,0.1142701814627648,17.22171474041131,10.453954732469374,18.583747669123806,15.04370479770614,9.98252858632427,0.04715294560560861,0.09461397192772983,0.11922105850719321,0.15400920931950896,0.15610843004203603,41.3215588941147,8.608251100151987,8.103097369563356,10.912317195986969,9.111794753617435,0.08875250765163817,0.14273451336230822,0.21271531649732564,0.202594526358574,0.20417076296430675,24.247181159990767,2.693890305050682,5.064085973632401,2.7095528192081053,3.5783752225037224
0.043006647908607684,0.02240760922725424,0.04178853212757821,0.0500853506452104,0.05101586474398746,5.461635866523964,57.1587624425461,15.404920943775764,12.725526317283657,13.713780534249885,0.0445217949535181,0.03821212061396285,0.0764380137590464,0.07346393083783562,0.11497302389281346,16.701744033136094,10.989635491402932,18.257286028745703,14.960182424693105,9.854756792444942,0.047380218036852544,0.09488629395873895,0.11971568212964545,0.15487443685587302,0.15700273772438192,41.46519165093982,8.738147082929835,8.182085167210584,10.940634867993765,9.054835565968745,0.08902266206526654,0.14308890675215782,0.21348035381779712,0.2034484485037412,0.20509569566901167,24.415312957687693,2.7525613238479667,5.169708753042525,2.745123494601352,3.6381619356852712
0.04326968264753392,0.022544632112589284,0.04204410737914542,0.050391672378738366,0.05132787270268632,5.292918594233943,55.4086376918008,15.50421120234238,12.692344139346892,13.613119909646656,0.0447786494796854,0.0384335258509138,0.07689793541668809,0.07391273653988521,0.11567586632286211,16.149482907510112,11.19811891911561,18.140344545626057,14.955974748470773,9.758689820689197,0.04760749046809648,0.09515861598974808,0.12021030575209768,0.15573966439223708,0.15789704540672778,41.99168496692917,8.82065319272574,8.314919753277659,10.948817921501025,9.047820371901352,0.08929281647889493,0.14344330014200743,0.2142453911382686,0.20430237064890835,0.2060206283737166,24.240219180790127,2.7693244720759225,5.214716397876771,2.8307967676521586,3.744293382910106
0.04353271738646015,0.02268165499792433,0.04229968263071263,0.05069799411226633,0.051639880661385175,5.111899020839656,54.118929332279365,15.13131282524396,12.501627155476982,13.560658346335716,0.04503550400585269,0.03865493108786477,0.07735785707432977,0.07436154224193481,0.11637870875291079,15.905405333500896,11.539578698106435,18.039644935160734,14.909900693836228,9.669018242237533,0.04783476289934043,0.0954309380207572,0.12070492937454991,0.15660489192860116,0.1587913530890737,41.70345869905106,8.97373271048756,8.41754760437723,10.906825936395895,8.964475678209043,0.08956297089252332,0.14379769353185703,0.21501042845874013,0.20515629279407546,0.20694556107842152,24.343256472959606,2.8099227216900737,5.33255899483582,2.887731537717676,3.8392900563715227
0.043795752125386375,0.02281867788325937,0.04255525788227984,0.0510043158457943,0.051951888620084034,4.962513935999527,52.46983851716255,15.008133181158037,12.223605606356646,13.296383221156873,0.04529235853201999,0.03887633632481572,0.07781777873197145,0.0748103479439844,0.11708155118295945,15.533115804273706,11.89488144110997,17.881489700176882,14.924417176803276,9.640170936270994,0.04806203533058437,0.09570326005176631,0.12119955299700214,0.1574701194649652,0.15968566077141952,42.2943225481979,9.006462406935523,8.464077233395347,10.926314524354941,8.88950733564159,0.08983312530615171,0.14415208692170664,0.2157754657792116,0.20601021493924263,0.20787049378312641,24.453603843291223,2.9165258674515653,5.396198836725634,2.9667895327227907,3.9079043379422944
0.04405878686431261,0.022955700768594416,0.04281083313384706,0.05131063757932226,0.05226389657878289,4.78266601032947,50.88109683138332,14.802833774347357,12.153697522742291,13.246544736011844,0.04554921305818728,0.03909774156176667,0.07827770038961313,0.075259153646034,0.1177843936130081,15.094820861063633,12.287937722332028,17.840885018538522,14.974278140037917,9.478517165101275,0.048289307761828305,0.09597558208277543,0.12169417661945436,0.15833534700132929,0.16057996845376538,42.09064265223345,9.239661494126707,8.569331757101036,10.922869028141593,8.88207332401828,0.09010327971978009,0.14450648031155625,0.21654050309968312,0.20686413708440982,0.20879542648783134,24.491198530974682,2.942980210748611,5.514646375147286,3.0365210701551715,4.004907276946586
0.04432182160323884,0.023092723653929455,0.043066408385414263,0.05161695931285024,0.052575904537481746,4.588758311968397,49.46933405298002,14.498990652267091,12.059949816144243,13.125555255625635,0.04580606758435458,0.03931914679871764,0.07873762204725482,0.0757079593480836,0.11848723604305676,14.60381655848646,12.656663945591164,17.711559107517722,14.784091174788475,9.319448765692687,0.04851658019307225,0.09624790411378456,0.12218880024190659,0.15920057453769335,0.16147427613611123,42.03155626731554,9.373307754623095,8.652259563657035,10.962599906356042,8.880816871349552,0.09037343413340847,0.14486087370140582,0.2173055404201546,0.20771805922957695,0.20972035919253626,24.364838608480134,2.968910705663537,5.563162680466156,3.0919375796855038,4.078336595820428
0.04458485634216507,0.023229746539264497,0.043321983636981476,0.05192328104637821,0.0528879124961806,4.589929959692723,47.605291844609894,14.315714272732931,11.801902005198778,13.060306186257657,0.04606292211052187,0.0395405520356686,0.0791975437048965,0.07615676505013319,0.11919007847310543,14.366861870878328,12.940654449739553,17.49148173303442,14.862353952523868,9.276449951139124,0.04874385262431619,0.09652022614479368,0.12268342386435882,0.16006580207405738,0.16236858381845715,42.05941813988015,9.25091232728124,8.771960786694594,10.940419524480404,8.846683240516086,0.09064358854703687,0.14521526709125543,0.21807057774062608,0.2085719813747441,0.21064529189724115,24.292434024796382,3.0692276708394646,5.65862244330054,3.16112688121261,4.156982205106365
0.0448478910810913,0.023366769424599542,0.04357755888854868,0.052229602779906174,0.053199920454879465,4.445231465749634,46.551555361595284,14.003285902731953,11.691079974031641,12.855706089345007,0.04631977663668917,0.03976195727261955,0.07965746536253816,0.07660557075218279,0.1198929209031541,14.117085987748862,13.3253210558017,17.411084463389834,14.840053268545505,9.16119679947204,0.04897112505556013,0.0967925481758028,0.12317804748681105,0.16093102961042147,0.163262891500803,42.13435696952643,9.493998510274395,8.870461009414107,10.887337348436848,8.809722591177344,0.09091374296066526,0.14556966048110503,0.21883561506109755,0.20942590351991125,0.21157022460194608,24.417053452487853,3.1129690107461796,5.766423011976631,3.244305869098768,4.184066789936932
0.04511092582001753,0.023503792309934584,0.0438331341401159,0.05253592451343414,0.053511928413578325,4.342712289878939,45.031977846515694,14.00552553262399,11.65274328301732,12.764226238321907,0.04657663116285645,0.039983362509570505,0.08011738702017984,0.07705437645423238,0.12059576333320275,13.76806455409837,13.463750695933117,17.307339501801614,14.861933184901634,9.059550867599958,0.049198397486804074,0.09706487020681191,0.12367267110926328,0.16179625714678555,0.16415719918314886,42.07863322440364,9.568322195958869,8.927122089911643,10.839961775498127,8.784279424635596,0.09118389737429364,0.14592405387095464,0.21960065238156903,0.21027982566507838,0.212495157306651,24.52287553633613,3.133399097649131,5.889468105516008,3.280093438854047,4.2962170337907635
0.045373960558943764,0.02364081519526963,0.044088709391683106,0.05284224624696211,0.05382393637227718,4.3304099887745515,43.606653466014556,13.713253831655777,11.560284204688347,12.75602911905423,0.04683348568902375,0.04020476774652147,0.08057730867782154,0.07750318215628198,0.12129860576325141,13.190635896521977,13.964614302954057,17.158726367003524,14.767681237521382,8.932731579106541,0.04942566991804802,0.09733719223782106,0.1241672947317155,0.1626614846831496,0.16505150686549475,42.09736793181723,9.726174794452687,8.913988726882414,10.841576851847924,8.74365412168005,0.09145405178792201,0.14627844726080422,0.2203656897020405,0.21113374781024558,0.21342009001135592,24.493983322653474,3.247336120760171,5.916085529880474,3.359910564126823,4.317985014932517
0.04563699529786999,0.02377783808060467,0.04434428464325032,0.05314856798049008,0.05413594433097604,4.067375074683593,42.49663633429324,13.518032759361262,11.386319388321144,12.67536946546366,0.04709034021519104,0.040426172983472425,0.08103723033546321,0.07795198785833157,0.12200144819330007,12.939910295205234,14.235181326847279,16.963011801503008,14.850151691479104,8.849455393958708,0.049652942349291955,0.09760951426883017,0.12466191835416773,0.16352671221951368,0.1659458145478406,42.244363328432634,9.960396684658413,8.987910798789796,10.821011546322076,8.771819602337375,0.09172420620155042,0.14663284065065385,0.221130727022512,0.2119876699554127,0.21434502271606082,24.490154234094586,3.236073380544597,6.0776049004557615,3.4245450840485714,4.448793528336442
0.04590003003679622,0.023914860965939717,0.04459985989481753,0.05345488971401805,0.05444795228967489,3.9496244783980017,41.12759260250133,13.333263293231228,11.246825378159786,12.629793482337284,0.04734719474135834,0.040647578220423385,0.0814971519931049,0.07840079356038117,0.12270429062334874,12.768961021580507,14.722621453613051,16.962402731278424,14.716557971420036,8.783868594544526,0.0498802147805359,0.09788183629983929,0.12515654197661996,0.16439193975587774,0.16684012223018646,42.41393644936664,9.889141408016496,9.09616723404473,10.849329218329274,8.744387052403473,0.09199436061517881,0.14698723404050346,0.22189576434298347,0.21284159210057985,0.21526995542076574,24.282687253914037,3.3107217749963573,6.11523225944397,3.535703444652466,4.520918774607316
0.046163064775722455,0.02405188385127476,0.044855435146384744,0.05376121144754602,0.05475996024837375,3.903930217152739,39.86297320686162,13.209337105847752,11.23554988080233,12.405520299183367,0.04760404926752563,0.040868983457374344,0.08195707365074657,0.07884959926243076,0.1234071330533974,12.377677128617236,15.090508709356241,16.68953927066502,14.669011230107676,8.584522824541464,0.05010748721177983,0.09815415833084841,0.1256511655990722,0.16525716729224177,0.16773442991253235,42.27798972635155,10.073586884874283,9.128437783202562,10.720984484366522,8.664707012328602,0.09226451502880718,0.14734162743035306,0.22266080166345498,0.213695514245747,0.21619488812547066,24.428888817127483,3.3853701694487186,6.206215455453164,3.6434999426431114,4.6120032302599
